config_id,sl_atr,target_r,fill_buffer_bps,model_name,gate_name,threshold,validation_auc,trades,wins,losses,accuracy_pct,target_hit_rate_pct,profit_factor,expectancy_r,net_r,max_drawdown_r,trades_per_30d,fill_rate_pct,symbols,wilson95_low_pct,wilson95_high_pct,active_months,positive_months,positive_month_ratio,worst_month_accuracy_pct,median_month_accuracy_pct,minimum_month_trades,frequency_eligible,positive_eligible,validation_hard_pass,quality_score
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,all,0.597511,0.5068238331297753,445,286,159,64.26966292134831,64.26966292134831,0.6333890667926636,-0.15428514447879682,-68.65688929306458,71.0557129217183,182.87671232876713,100.0,46,59.71259282208903,68.58247607232313,3,0,0.0,61.29032258064516,65.05376344086021,104,True,False,False,-44.98815864384164
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,all,0.6,0.5068238331297753,411,268,143,65.20681265206812,65.20681265206812,0.6621544384274974,-0.13819437459600417,-56.797887958957716,58.99738219574674,168.9041095890411,100.0,46,60.48029840800575,69.65169475279076,3,0,0.0,60.28368794326241,67.64705882352942,100,True,False,False,-40.98968893501581
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,all,0.65,0.5068238331297753,100,68,32,68.0,68.0,0.7508275739122359,-0.09379616294459119,-9.379616294459119,13.557871540430243,41.0958904109589,100.0,39,58.337381389547616,76.33085267500091,3,0,0.0,59.09090909090909,69.56521739130434,22,True,False,False,-38.07467404804483
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,all,0.7,0.5068238331297753,23,12,11,52.17391304347826,52.17391304347826,0.37143426526622314,-0.35408234703337077,-8.143893981767528,12.956312334169471,9.452054794520548,100.0,22,32.96273733642741,70.76284258335335,3,2,0.6666666666666666,35.294117647058826,35.294117647058826,1,False,False,False,-999977.0
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.247862,0.502301109667753,7033,4297,2736,61.09768235461396,61.09768235461396,0.6409768244780064,-0.15880040979299542,-1116.8432820741368,1127.069720719164,2890.27397260274,100.0,45,59.9525146021659,62.23073350900595,3,0,0.0,59.8113891911498,61.69117647058824,1360,True,False,False,-76.33120456054505
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.45,0.502301109667753,6057,3710,2347,61.25144460954268,61.25144460954268,0.6418876608006655,-0.15799542977783212,-956.9783181643292,967.6035797199793,2489.178082191781,100.0,45,60.01779252373588,62.47083400214607,3,0,0.0,59.736394557823125,61.747732893652106,1213,True,False,False,-72.00714166511312
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.490441,0.502301109667753,4270,2618,1652,61.31147540983607,61.31147540983607,0.6447316484860376,-0.15626224971071614,-667.2398062647579,673.198644705622,1754.7945205479452,100.0,45,59.84111154440858,62.761505078308964,3,0,0.0,59.19712402636309,61.245674740484425,867,True,False,False,-64.35915278305747
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.5,0.502301109667753,3702,2268,1434,61.26418152350082,61.26418152350082,0.6448862445820316,-0.15624030350925708,-578.4016035912697,583.9133210085965,1521.3698630136987,100.0,45,59.68403448091472,62.82097576486637,3,0,0.0,59.73847212663455,61.199999999999996,750,True,False,False,-62.22104161556272
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.512424,0.502301109667753,2878,1760,1118,61.153578874218205,61.153578874218205,0.6447877171598776,-0.15661205109093393,-450.7294830397078,452.55590502047977,1182.7397260273974,100.0,45,59.35914302926183,62.918279555349024,3,0,0.0,59.47888589398024,61.0726643598616,578,True,False,False,-59.20573460900923
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.526967,0.502301109667753,2026,1256,770,61.99407699901284,61.99407699901284,0.6712951296260109,-0.14169953042146302,-287.08324863388407,288.07460465969376,832.6027397260274,100.0,45,59.85962655395176,64.08313005337256,3,0,0.0,61.067708333333336,61.12469437652812,409,True,False,False,-51.750380141191286
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.543037,0.502301109667753,1311,811,500,61.86117467581999,61.86117467581999,0.6717324881420076,-0.1418493810943252,-185.96453861466034,188.11890534174057,538.7671232876712,100.0,43,59.20083990574384,64.45220190501118,3,0,0.0,60.20833333333333,62.794918330308526,280,True,False,False,-49.586695594656675
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.55,0.502301109667753,1046,646,400,61.75908221797323,61.75908221797323,0.669840997328809,-0.1432410876493018,-149.8301776811697,151.728498454606,429.86301369863014,100.0,43,58.776054830718,64.65605464953973,3,0,0.0,60.962566844919785,61.261261261261254,228,True,False,False,-49.09480049874476
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.56149,0.502301109667753,730,449,281,61.50684931506849,61.50684931506849,0.6665067086143841,-0.14532691644533097,-106.0886490050916,107.49351627693534,300.0,100.0,43,57.92563052869567,64.96759769937162,3,0,0.0,60.130718954248366,62.121212121212125,160,True,False,False,-48.79928474335145
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.583145,0.502301109667753,365,224,141,61.369863013698634,61.369863013698634,0.6663523298609724,-0.14560814482722545,-53.146972861937286,56.461706608911584,150.0,100.0,40,56.281036672183994,66.22185664826267,3,0,0.0,56.72514619883041,63.02521008403361,75,True,False,False,-48.081489907987496
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.6,0.502301109667753,211,127,84,60.18957345971564,60.18957345971564,0.6318925505948323,-0.16614231499369825,-35.05602846367033,36.615755023767875,86.71232876712328,100.0,36,53.459264923410224,66.55549397649449,3,0,0.0,56.94444444444444,58.51063829787234,45,True,False,False,-55.967482797553714
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.605579,0.502301109667753,181,111,70,61.32596685082873,61.32596685082873,0.6652440992671188,-0.14681537369389996,-26.573582638595894,30.62943737586509,74.38356164383562,100.0,34,54.065942158761146,68.1152288088258,3,0,0.0,55.55555555555556,62.33766233766234,41,True,False,False,-52.664062576481925
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.65,0.502301109667753,49,31,18,63.26530612244898,63.26530612244898,0.7210689074504827,-0.1170690071156669,-5.736381348667678,12.26072303224052,20.136986301369863,100.0,27,49.26706756079243,75.33482703131686,3,1,0.3333333333333333,58.620689655172406,70.21943573667711,9,False,False,False,-128.52877197000882
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,cost_safe,0.7,0.502301109667753,13,3,10,23.076923076923077,23.076923076923077,0.1211166665258585,-0.7788779121291829,-10.125412857679377,11.520770131861065,5.342465753424658,100.0,13,8.179528718498569,50.256375946727495,2,1,0.5,16.666666666666664,16.666666666666664,1,False,False,False,-999987.0
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,confluence,0.247862,0.5121034850236945,2305,1406,899,60.99783080260303,60.99783080260303,0.5879282467494883,-0.18706683853678893,-431.18906282729847,448.13900564998977,947.2602739726028,100.0,47,58.989908719093755,62.96915642429486,3,0,0.0,58.997722095671975,62.121212121212125,528,True,False,False,-63.627777866469174
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,confluence,0.45,0.5121034850236945,1698,1042,656,61.36631330977621,61.36631330977621,0.5843381926064262,-0.1879263517747344,-319.09894531349903,330.86509867423865,697.8082191780821,100.0,46,59.02718967018703,63.6541240326465,3,0,0.0,59.14332784184514,61.42857142857143,420,True,False,False,-60.302442421555
sl0.90_r0.60_fb0.0,0.9,0.6,0.0,hist,confluence,0.467828,0.5121034850236945,1386,859,527,61.97691197691198,61.97691197691198,0.5959181289695662,-0.1798483430869033,-249.269803518448,262.70540563058324,569.5890410958905,100.0,45,59.3914558566208,64.4961608131041,3,0,0.0,60.122699386503065,61.25356125356125,351,True,False,False,-56.56235820247123
